Shift,Model,Scaler,index,train_r2,test_r2,train_mse,test_mse,train_mae_ratio,test_mae_ratio,test_mae_ratio_max,test_mae_ratio_min,test_mae_ratio_mean,train_mae,test_mae,train_rmse,test_rmse
3,ElasticNet,Standard,소매_편의,0.83,0.84,2.727919510949628e+16,2.2714753795857e+16,15.54,15.93,46.39,13.93,27.156666666666663,69057438.84,71409236.52,165164145.96,150714145.97
3,ElasticNet,Standard,식음료,0.89,0.87,2593130742111588.0,3076358165191625.0,15.02,16.21,46.39,13.93,27.156666666666663,35442723.16,38359078.62,50922791.97,55464927.34
3,ElasticNet,Standard,생활서비스,0.85,0.87,3532107794287787.5,3337041807421142.0,22.45,22.56,46.39,13.93,27.156666666666663,32959476.18,33084827.42,59431538.72,57767134.32
3,ElasticNet,Standard,미용_패션,0.89,0.86,2402627067439819.0,2502674877539917.0,24.79,25.6,46.39,13.93,27.156666666666663,21806827.36,21298591.36,49016599.92,50026741.62
3,ElasticNet,Standard,교육_학원,0.82,0.81,309751784764116.9,455404912818872.2,27.89,28.91,46.39,13.93,27.156666666666663,10547378.87,11530018.23,17599766.61,21340218.2
3,ElasticNet,Standard,취미_레저,0.85,0.87,1.04688271410927e+16,1.101507748325439e+16,32.8,32.99,46.39,13.93,27.156666666666663,39564235.59,42020919.01,102317286.62,104952739.28
3,ElasticNet,Standard,가구_전자기기,0.84,0.8,5976496207948163.0,8030068786238022.0,37.75,41.89,46.39,13.93,27.156666666666663,40432438.85,45649797.35,77307801.73,89610651.08
3,ElasticNet,Standard,부동산_숙박,0.89,0.87,83556068116121.06,117136750087538.31,39.7,46.39,46.39,13.93,27.156666666666663,4531465.84,5645589.29,9140900.84,10822973.26
3,ElasticNet,Default,의료_건강,0.89,0.89,1.136096369407261e+16,1.1441803187842134e+16,12.37,12.09,47.66,12.09,25.406666666666663,60866854.26,59250538.22,106587821.51,106966364.75
3,ElasticNet,Default,소매_편의,0.92,0.89,1.336332737471891e+16,1.6233523756702308e+16,14.22,14.69,47.66,12.09,25.406666666666663,63164812.82,65870241.7,115599858.89,127410846.31
3,ElasticNet,Default,식음료,0.89,0.89,2514290083371002.5,2648206228003076.5,14.27,14.77,47.66,12.09,25.406666666666663,33674869.74,34946976.26,50142697.21,51460725.1
3,ElasticNet,Default,생활서비스,0.82,0.89,4189430960016918.5,2917230806236557.0,22.06,20.13,47.66,12.09,25.406666666666663,32377484.81,29533469.96,64725813.71,54011395.15
3,ElasticNet,Default,미용_패션,0.89,0.88,2470372055471327.5,2041499562584543.2,22.57,21.77,47.66,12.09,25.406666666666663,19853383.93,18106404.95,49702837.5,45182956.55
3,ElasticNet,Default,교육_학원,0.81,0.82,330129554615815.6,428565736795012.06,26.65,26.64,47.66,12.09,25.406666666666663,10075517.76,10624902.21,18169467.65,20701829.31
3,ElasticNet,Default,취미_레저,0.81,0.85,1.353431726554167e+16,1.2544074728965082e+16,32.86,30.73,47.66,12.09,25.406666666666663,39634766.37,39134175.96,116337084.65,112000333.61
3,ElasticNet,Default,가구_전자기기,0.82,0.75,6908043570477594.0,1.0132670220068326e+16,36.49,40.18,47.66,12.09,25.406666666666663,39081254.99,43782454.8,83114641.13,100661165.4
3,ElasticNet,Default,부동산_숙박,0.89,0.87,82349763794196.92,118942737582598.98,41.64,47.66,47.66,12.09,25.406666666666663,4752218.37,5800921.73,9074677.06,10906087.18
3,MLPRegressor,MinMax,교육_학원,-0.83,-0.66,3153545064128536.5,4008519308943705.0,99.96,99.96,100.0,99.96,99.98888888888888,37795788.59,39872765.29,56156433.86,63312868.43
3,MLPRegressor,MinMax,미용_패션,-0.35,-0.39,2.980754275134962e+16,2.457662424979496e+16,99.98,99.98,100.0,99.96,99.98888888888888,87948475.97,83165038.41,172648610.63,156769334.53
3,MLPRegressor,MinMax,생활서비스,-0.93,-0.82,4.459004924973615e+16,4.765799745304622e+16,99.99,99.99,100.0,99.96,99.98888888888888,146784738.58,146665700.31,211163560.42,218307117.28
3,MLPRegressor,MinMax,식음료,-2.43,-2.31,7.849798860535226e+16,8.019125973583363e+16,99.99,99.99,100.0,99.96,99.98888888888888,235890373.41,236554446.19,280174925.01,283180613.28
3,MLPRegressor,MinMax,가구_전자기기,-0.3,-0.29,5.0014288815767576e+16,5.292145631884119e+16,99.99,99.99,100.0,99.96,99.98888888888888,107077628.97,108957137.29,223638746.23,230046639.44
3,MLPRegressor,MinMax,취미_레저,-0.2,-0.19,8.619551283890906e+16,1.0191503841118546e+17,99.99,99.99,100.0,99.96,99.98888888888888,120603571.21,127342867.07,293590723.35,319241348.22
3,MLPRegressor,MinMax,의료_건강,-2.31,-2.33,3.469170833667384e+17,3.4343785145531565e+17,100.0,100.0,100.0,99.96,99.98888888888888,492117150.62,490137683.02,588996675.17,586035708.34
3,MLPRegressor,MinMax,소매_편의,-1.22,-1.41,3.5957134512338285e+17,3.437887055830382e+17,100.0,100.0,100.0,99.96,99.98888888888888,444245598.36,448355994.45,599642681.21,586334977.28
3,MLPRegressor,MinMax,부동산_숙박,-0.17,-0.17,898472963776162.2,1043509352498137.6,100.0,100.0,100.0,99.96,99.98888888888888,11412628.24,12170310.33,29974538.59,32303395.37
3,MLPRegressor,Standard,교육_학원,-0.83,-0.66,3150173871843245.0,4004864194936701.5,99.9,99.91,100.0,99.91,99.97444444444444,37774177.22,39851808.43,56126409.75,63283996.36
3,MLPRegressor,Standard,미용_패션,-0.35,-0.39,2.979656929643783e+16,2.456713317046126e+16,99.96,99.96,100.0,99.91,99.97444444444444,87930106.93,83149732.18,172616827.96,156739060.77
3,MLPRegressor,Standard,생활서비스,-0.93,-0.82,4.457821222348574e+16,4.764631997354114e+16,99.97,99.98,100.0,99.91,99.97444444444444,146763057.32,146646109.6,211135530.46,218280370.11
3,MLPRegressor,Standard,식음료,-2.43,-2.31,7.848507220308208e+16,8.017912045287278e+16,99.98,99.98,100.0,99.91,99.97444444444444,235874012.94,236539623.55,280151873.46,283159178.65
3,MLPRegressor,Standard,가구_전자기기,-0.3,-0.29,5.000355503114836e+16,5.291142914596671e+16,99.98,99.98,100.0,99.91,99.97444444444444,107066725.73,108948526.04,223614746.9,230024844.63
3,MLPRegressor,Standard,취미_레저,-0.2,-0.19,8.618699980574258e+16,1.019059679348916e+17,99.98,99.98,100.0,99.91,99.97444444444444,120595035.23,127335686.52,293576224.86,319227141.6
3,MLPRegressor,Standard,의료_건강,-2.31,-2.33,3.468946734911799e+17,3.434173300668975e+17,99.99,99.99,100.0,99.91,99.97444444444444,492101694.0,490123919.92,588977651.1,586018199.43
3,MLPRegressor,Standard,소매_편의,-1.22,-1.41,3.5954429896757203e+17,3.4376302047438746e+17,99.99,99.99,100.0,99.91,99.97444444444444,444225784.42,448337753.12,599620128.89,586313073.77
3,MLPRegressor,Standard,부동산_숙박,-0.17,-0.17,898463395951590.4,1043499446811642.4,100.0,100.0,100.0,99.91,99.97444444444444,11412695.09,12170389.71,29974378.99,32303242.05
3,MLPRegressor,Default,의료_건강,0.89,0.88,1.1822198183009716e+16,1.197771292636509e+16,12.52,12.24,42.17,12.24,24.622222222222224,61638983.22,59994559.77,108729932.32,109442738.12
3,MLPRegressor,Default,소매_편의,0.91,0.88,1.378946028577683e+16,1.6616697118331976e+16,14.7,15.0,42.17,12.24,24.622222222222224,65324805.56,67273183.69,117428532.67,128905768.37
3,MLPRegressor,Default,식음료,0.88,0.88,2747296670260588.5,2824877151256238.5,14.83,15.19,42.17,12.24,24.622222222222224,34992939.02,35944186.85,52414660.83,53149573.39
3,MLPRegressor,Default,생활서비스,0.81,0.89,4265655365013608.0,2988849362490429.0,21.5,19.65,42.17,12.24,24.622222222222224,31561961.81,28826378.77,65311984.85,54670370.06
3,MLPRegressor,Default,미용_패션,0.88,0.89,2551569197139271.5,2008703516527330.0,21.69,20.77,42.17,12.24,24.622222222222224,19079363.29,17275521.29,50513059.67,44818562.19
3,MLPRegressor,Default,교육_학원,0.8,0.82,342196673443844.4,440362572707125.5,27.15,27.18,42.17,12.24,24.622222222222224,10267451.42,10840945.89,18498558.69,20984817.67
3,MLPRegressor,Default,취미_레저,0.81,0.85,1.3656782474288698e+16,1.2558695934150324e+16,31.6,29.66,42.17,12.24,24.622222222222224,38117528.05,37769692.4,116862237.16,112065587.64
3,MLPRegressor,Default,가구_전자기기,0.82,0.75,6943899886002952.0,1.0120984425031484e+16,36.04,39.74,42.17,12.24,24.622222222222224,38600263.52,43309938.75,83330065.92,100603103.46
3,MLPRegressor,Default,부동산_숙박,0.89,0.86,87226585242188.77,125045770650733.31,38.43,42.17,42.17,12.24,24.622222222222224,4386143.38,5132092.38,9339517.4,11182386.63
3,SVR,Standard,의료_건강,-0.03,-0.02,1.0740663114191194e+17,1.056710716621965e+17,41.46,41.37,95.16,41.37,67.23111111111112,204048312.59,202795105.17,327729509.11,325070871.75
3,SVR,Standard,식음료,-0.05,-0.05,2.394553444956513e+16,2.536937825967408e+16,45.24,45.12,95.16,41.37,67.23111111111112,106715843.59,106738803.92,154743447.19,159277676.59
3,SVR,Standard,소매_편의,-0.03,-0.04,1.6775121835851754e+17,1.4892799223523824e+17,49.42,48.92,95.16,41.37,67.23111111111112,219555734.92,219364934.41,409574435.68,385911896.99
3,SVR,Standard,생활서비스,-0.05,-0.04,2.420337318579896e+16,2.7298180200342296e+16,61.83,64.14,95.16,41.37,67.23111111111112,90766137.9,94086124.13,155574333.31,165221609.36
3,SVR,Standard,교육_학원,-0.1,-0.1,1900333074987297.2,2653300642909221.0,69.32,70.43,95.16,41.37,67.23111111111112,26212359.6,28094109.14,43592809.9,51510199.41
3,SVR,Standard,미용_패션,-0.09,-0.09,2.403604219549557e+16,1.9222575835878736e+16,75.0,73.39,95.16,41.37,67.23111111111112,65971148.7,61047564.86,155035615.89,138645504.2
3,SVR,Standard,취미_레저,-0.05,-0.05,7.532842457187858e+16,9.023974142115405e+16,77.32,78.42,95.16,41.37,67.23111111111112,93268481.69,99880188.19,274460242.24,300399303.3
3,SVR,Standard,가구_전자기기,-0.13,-0.13,4.360024788252425e+16,4.6372010333911416e+16,87.58,88.13,95.16,41.37,67.23111111111112,93786657.97,96035131.21,208806723.75,215341613.1
3,SVR,Standard,부동산_숙박,-0.11,-0.11,853281705495253.2,994999239410931.4,94.08,95.16,95.16,41.37,67.23111111111112,10737787.73,11581429.26,29210986.04,31543608.54
3,SVR,MinMax,의료_건강,-0.03,-0.02,1.0740662250114509e+17,1.0567106375906106e+17,41.46,41.37,95.16,41.37,67.23111111111112,204048306.26,202795099.4,327729495.93,325070859.6
3,SVR,MinMax,식음료,-0.05,-0.05,2.394552790535583e+16,2.536937160784448e+16,45.24,45.12,95.16,41.37,67.23111111111112,106715829.58,106738789.53,154743426.05,159277655.71
3,SVR,MinMax,소매_편의,-0.03,-0.04,1.6775122130380275e+17,1.4892799649512525e+17,49.42,48.92,95.16,41.37,67.23111111111112,219555730.59,219364931.37,409574439.27,385911902.51
3,SVR,MinMax,생활서비스,-0.05,-0.04,2.420337246585236e+16,2.729817938814556e+16,61.83,64.14,95.16,41.37,67.23111111111112,90766132.1,94086116.81,155574331.0,165221606.9
3,SVR,MinMax,교육_학원,-0.1,-0.1,1900331929905591.2,2653299263794595.0,69.32,70.43,95.16,41.37,67.23111111111112,26212351.17,28094099.09,43592796.77,51510186.02
3,SVR,MinMax,미용_패션,-0.09,-0.09,2.403604070489152e+16,1.922257463557761e+16,75.0,73.39,95.16,41.37,67.23111111111112,65971146.53,61047563.08,155035611.09,138645499.87
3,SVR,MinMax,취미_레저,-0.05,-0.05,7.53284211819521e+16,9.023973859359805e+16,77.32,78.42,95.16,41.37,67.23111111111112,93268473.69,99880181.96,274460236.07,300399298.59
3,SVR,MinMax,가구_전자기기,-0.13,-0.13,4.36002463565038e+16,4.637200885104982e+16,87.58,88.13,95.16,41.37,67.23111111111112,93786657.78,96035130.83,208806720.09,215341609.66
3,SVR,MinMax,부동산_숙박,-0.11,-0.11,853281739443550.9,994999275809854.0,94.08,95.16,95.16,41.37,67.23111111111112,10737788.93,11581430.34,29210986.62,31543609.11
3,SVR,Default,의료_건강,-0.03,-0.02,1.0740634422896973e+17,1.0567078168457763e+17,41.46,41.37,95.16,41.37,67.23111111111112,204047731.23,202794530.66,327729071.38,325070425.73
3,SVR,Default,식음료,-0.05,-0.05,2.394533041210276e+16,2.5369181328643964e+16,45.24,45.12,95.16,41.37,67.23111111111112,106715120.94,106738101.15,154742787.92,159277058.39
3,SVR,Default,소매_편의,-0.03,-0.04,1.6775085009428698e+17,1.489276174720108e+17,49.42,48.92,95.16,41.37,67.23111111111112,219555155.13,219364345.91,409573986.11,385911411.43
3,SVR,Default,생활서비스,-0.05,-0.04,2.4203209842843216e+16,2.7298010184414264e+16,61.83,64.14,95.16,41.37,67.23111111111112,90765457.28,94085418.75,155573808.34,165221094.85
3,SVR,Default,교육_학원,-0.1,-0.1,1900268669644776.0,2653233711491906.5,69.32,70.43,95.16,41.37,67.23111111111112,26211708.9,28093452.91,43592071.18,51509549.71
3,SVR,Default,미용_패션,-0.09,-0.09,2.403593510230251e+16,1.922247608902565e+16,75.0,73.39,95.16,41.37,67.23111111111112,65970769.64,61047182.19,155035270.51,138645144.48
3,SVR,Default,취미_레저,-0.05,-0.05,7.532831704211416e+16,9.023962027434845e+16,77.32,78.42,95.16,41.37,67.23111111111112,93268159.66,99879856.98,274460046.35,300399101.65
3,SVR,Default,가구_전자기기,-0.13,-0.13,4.360012544023797e+16,4.637189359825152e+16,87.58,88.13,95.16,41.37,67.23111111111112,93786327.39,96034821.12,208806430.55,215341342.06
3,SVR,Default,부동산_숙박,-0.11,-0.11,853280700600766.5,994998194526530.2,94.08,95.16,95.16,41.37,67.23111111111112,10737774.99,11581414.11,29210968.84,31543591.97
3,LGBMRegressor,MinMax,식음료,0.97,0.94,666670494713687.9,1333877757705434.5,7.53,10.09,37.7,10.09,21.855555555555554,17763548.14,23877361.15,25819963.1,36522291.24
3,LGBMRegressor,MinMax,의료_건강,0.95,0.89,5199128345349079.0,1.119321540218095e+16,8.77,11.24,37.7,10.09,21.855555555555554,43173156.56,55077710.54,72104981.42,105797993.38
3,LGBMRegressor,MinMax,소매_편의,0.96,0.93,6440195285143771.0,1.0143286066227086e+16,10.18,12.72,37.7,10.09,21.855555555555554,45220900.08,57050043.77,80250827.32,100713882.19
3,LGBMRegressor,MinMax,미용_패션,0.96,0.91,851175853537788.1,1562541943953721.5,13.69,18.19,37.7,10.09,21.855555555555554,12040707.17,15128927.83,29174918.23,39529001.3
3,LGBMRegressor,MinMax,생활서비스,0.94,0.91,1494946058587888.0,2263748181231509.0,14.8,18.3,37.7,10.09,21.855555555555554,21725935.78,26842805.88,38664532.31,47578862.76
3,LGBMRegressor,MinMax,교육_학원,0.94,0.88,101625880457340.56,278278841030914.88,16.93,22.36,37.7,10.09,21.855555555555554,6400087.02,8917574.03,10080966.25,16681691.79
3,LGBMRegressor,MinMax,취미_레저,0.93,0.91,4671681611004919.0,7827155687924835.0,23.56,29.19,37.7,10.09,21.855555555555554,28421766.54,37174515.69,68349700.88,88471213.89
3,LGBMRegressor,MinMax,부동산_숙박,0.94,0.92,46913553164871.27,68892566911481.3,23.86,36.91,37.7,10.09,21.855555555555554,2723215.6,4492148.72,6849346.92,8300154.63
3,LGBMRegressor,MinMax,가구_전자기기,0.94,0.78,2138083913997143.2,8885971830431645.0,23.4,37.7,37.7,10.09,21.855555555555554,25061517.79,41076807.54,46239419.48,94265432.85
3,LGBMRegressor,Standard,식음료,0.97,0.95,641141240851912.5,1315067085234991.8,7.43,10.01,37.45,10.01,21.880000000000003,17525416.76,23681247.84,25320766.99,36263853.7
3,LGBMRegressor,Standard,의료_건강,0.95,0.89,5138380371565723.0,1.1438149828336478e+16,8.75,11.25,37.45,10.01,21.880000000000003,43039103.59,55166671.24,71682496.97,106949286.25
3,LGBMRegressor,Standard,소매_편의,0.96,0.93,6476608143033864.0,9993749378145884.0,10.16,12.76,37.45,10.01,21.880000000000003,45134295.92,57229759.59,80477376.59,99968742.01
3,LGBMRegressor,Standard,생활서비스,0.93,0.92,1506049949971353.2,2191873243285408.8,14.82,18.0,37.45,10.01,21.880000000000003,21763164.15,26396488.22,38807859.38,46817445.93
3,LGBMRegressor,Standard,미용_패션,0.96,0.91,824431044785173.5,1521302182820659.8,13.7,18.38,37.45,10.01,21.880000000000003,12049141.36,15290931.56,28712907.29,39003873.95
3,LGBMRegressor,Standard,교육_학원,0.94,0.89,102149817935846.31,272764136772681.8,16.94,22.24,37.45,10.01,21.880000000000003,6404876.43,8869717.81,10106919.31,16515572.55
3,LGBMRegressor,Standard,취미_레저,0.93,0.91,4708092746458020.0,7878523558491286.0,23.55,29.46,37.45,10.01,21.880000000000003,28405060.71,37519422.79,68615543.04,88761047.53
3,LGBMRegressor,Standard,가구_전자기기,0.95,0.79,2065755417582020.8,8589589888311826.0,23.15,37.37,37.45,10.01,21.880000000000003,24794517.55,40722233.85,45450582.15,92680040.4
3,LGBMRegressor,Standard,부동산_숙박,0.94,0.92,44869637675650.8,70862370804550.44,23.11,37.45,37.45,10.01,21.880000000000003,2637553.26,4557402.05,6698480.25,8417979.02
3,LGBMRegressor,Default,식음료,0.97,0.95,654984850351237.8,1303750472477759.0,7.51,9.96,37.36,9.96,21.8,17714028.77,23566885.02,25592671.81,36107484.99
3,LGBMRegressor,Default,의료_건강,0.95,0.89,5166961826254028.0,1.1146070004924986e+16,8.74,11.31,37.36,9.96,21.8,43035294.88,55418250.63,71881581.97,105574949.7
3,LGBMRegressor,Default,소매_편의,0.96,0.93,6383690497970257.0,1.0266103622672652e+16,10.2,12.75,37.36,9.96,21.8,45299844.65,57186671.3,79898000.59,101321782.57
3,LGBMRegressor,Default,생활서비스,0.93,0.92,1505508723208302.5,2165935319321161.2,14.82,17.98,37.36,9.96,21.8,21748918.13,26366740.53,38800885.6,46539610.22
3,LGBMRegressor,Default,미용_패션,0.96,0.91,833909135436788.8,1581069930906658.2,13.64,18.44,37.36,9.96,21.8,12001309.72,15340062.76,28877484.92,39762670.07
3,LGBMRegressor,Default,교육_학원,0.94,0.89,104217189017572.23,274828129482792.16,16.99,22.19,37.36,9.96,21.8,6424865.25,8852628.76,10208682.04,16577941.05
3,LGBMRegressor,Default,취미_레저,0.93,0.91,4678867322812391.0,7899044884774920.0,23.53,29.3,37.36,9.96,21.8,28381471.84,37311436.97,68402246.47,88876571.07
3,LGBMRegressor,Default,부동산_숙박,0.94,0.92,46913553164871.27,68892566911481.3,23.86,36.91,37.36,9.96,21.8,2723215.6,4492148.72,6849346.92,8300154.63
3,LGBMRegressor,Default,가구_전자기기,0.95,0.79,2098221590593875.2,8718451310579379.0,23.18,37.36,37.36,9.96,21.8,24827627.36,40710938.87,45806348.8,93372647.55
3,GradientBoostingRegressor,MinMax,식음료,0.95,0.94,1161930716614965.5,1572947269092328.0,10.13,11.34,38.56,11.34,21.65666666666667,23889109.01,26816536.31,34087104.84,39660399.26
3,GradientBoostingRegressor,MinMax,의료_건강,0.93,0.9,6832732922430961.0,1.0197983787169004e+16,10.78,11.44,38.56,11.34,21.65666666666667,53057447.61,56070446.83,82660346.74,100985067.15
3,GradientBoostingRegressor,MinMax,소매_편의,0.95,0.91,7305574813463059.0,1.2724021729149736e+16,12.34,13.95,38.56,11.34,21.65666666666667,54838820.75,62542086.22,85472655.36,112800805.53
3,GradientBoostingRegressor,MinMax,미용_패션,0.96,0.93,936536820435283.2,1255077066555420.0,17.56,18.83,38.56,11.34,21.65666666666667,15450948.12,15664211.13,30602889.09,35427066.86
3,GradientBoostingRegressor,MinMax,생활서비스,0.9,0.91,2241920789729798.0,2397380000127716.0,18.94,19.26,38.56,11.34,21.65666666666667,27810692.16,28253402.72,47348925.96,48963047.29
3,GradientBoostingRegressor,MinMax,교육_학원,0.9,0.87,176729214004919.66,317303788863998.25,22.22,24.21,38.56,11.34,21.65666666666667,8400156.7,9655806.37,13293954.04,17813023.01
3,GradientBoostingRegressor,MinMax,부동산_숙박,0.99,0.95,6929295210321.99,46924931274768.64,15.02,28.05,38.56,11.34,21.65666666666667,1713703.19,3413803.63,2632355.45,6850177.46
3,GradientBoostingRegressor,MinMax,취미_레저,0.96,0.87,3149741797296833.0,1.094386535709068e+16,24.6,29.27,38.56,11.34,21.65666666666667,29670460.35,37276518.21,56122560.5,104612931.12
3,GradientBoostingRegressor,MinMax,가구_전자기기,0.91,0.78,3547920179375384.5,8921217539361501.0,31.03,38.56,38.56,11.34,21.65666666666667,33235813.03,42023039.13,59564420.42,94452197.11
3,GradientBoostingRegressor,Standard,식음료,0.95,0.94,1161930716614965.2,1567130701132547.8,10.13,11.32,38.42,11.32,21.697777777777777,23889109.01,26782298.9,34087104.84,39587001.67
3,GradientBoostingRegressor,Standard,의료_건강,0.93,0.9,6832732922430961.0,1.029627855588643e+16,10.78,11.44,38.42,11.32,21.697777777777777,53057447.61,56090972.96,82660346.74,101470579.76
3,GradientBoostingRegressor,Standard,소매_편의,0.95,0.91,7304462829040070.0,1.273907292542432e+16,12.34,13.95,38.42,11.32,21.697777777777777,54829866.67,62556525.13,85466150.19,112867501.64
3,GradientBoostingRegressor,Standard,미용_패션,0.96,0.93,936536820435283.4,1255004324397120.2,17.56,18.83,38.42,11.32,21.697777777777777,15450948.12,15660233.47,30602889.09,35426040.2
3,GradientBoostingRegressor,Standard,생활서비스,0.9,0.91,2241920789729798.0,2409499391301096.5,18.94,19.25,38.42,11.32,21.697777777777777,27810692.16,28233413.67,47348925.96,49086651.86
3,GradientBoostingRegressor,Standard,교육_학원,0.89,0.86,182035840887208.2,331470955114562.1,22.3,24.4,38.42,11.32,21.697777777777777,8430383.37,9732628.29,13492065.85,18206343.82
3,GradientBoostingRegressor,Standard,부동산_숙박,0.99,0.95,6929295210321.98,47937800118242.4,15.02,28.35,38.42,11.32,21.697777777777777,1713703.19,3450729.39,2632355.45,6923712.89
3,GradientBoostingRegressor,Standard,취미_레저,0.96,0.87,3149737426060170.0,1.108296966290121e+16,24.6,29.32,38.42,11.32,21.697777777777777,29670247.1,37338434.2,56122521.56,105275684.1
3,GradientBoostingRegressor,Standard,가구_전자기기,0.91,0.79,3547920179375384.5,8690674467412674.0,31.03,38.42,38.42,11.32,21.697777777777777,33235813.03,41866050.79,59564420.42,93223787.03
3,GradientBoostingRegressor,Default,식음료,0.95,0.94,1161930716614965.2,1563440637784083.0,10.13,11.32,38.4,11.32,21.61,23889109.01,26774725.65,34087104.84,39540367.19
3,GradientBoostingRegressor,Default,의료_건강,0.93,0.9,6832732922430961.0,9968519312157018.0,10.78,11.43,38.4,11.32,21.61,53057447.61,56033511.54,82660346.74,99842472.49
3,GradientBoostingRegressor,Default,소매_편의,0.95,0.91,7304462829040070.0,1.2728596819465958e+16,12.34,13.94,38.4,11.32,21.61,54829866.67,62518830.57,85466150.19,112821083.22
3,GradientBoostingRegressor,Default,미용_패션,0.96,0.93,936536820435283.2,1273022834153978.8,17.56,18.94,38.4,11.32,21.61,15450948.12,15751501.52,30602889.09,35679445.54
3,GradientBoostingRegressor,Default,생활서비스,0.9,0.91,2241920789729797.2,2384664732345819.5,18.94,19.2,38.4,11.32,21.61,27810692.16,28159942.96,47348925.96,48833029.11
3,GradientBoostingRegressor,Default,교육_학원,0.89,0.87,182035840887208.2,320994480698121.75,22.3,24.3,38.4,11.32,21.61,8430383.37,9691421.95,13492065.85,17916318.84
3,GradientBoostingRegressor,Default,부동산_숙박,0.99,0.95,6929295210321.98,48435561555727.84,15.02,27.84,38.4,11.32,21.61,1713703.19,3388820.8,2632355.45,6959566.19
3,GradientBoostingRegressor,Default,취미_레저,0.96,0.88,3149737426060170.0,1.0640272018577746e+16,24.6,29.12,38.4,11.32,21.61,29670247.1,37081713.8,56122521.56,103151694.21
3,GradientBoostingRegressor,Default,가구_전자기기,0.91,0.79,3547920179375384.5,8673690875441245.0,31.03,38.4,38.4,11.32,21.61,33235813.03,41850103.04,59564420.42,93132652.04
3,RandomForestRegressor,MinMax,식음료,0.99,0.95,175483552991041.1,1319428343607634.2,3.66,10.05,35.67,10.05,19.54555555555556,8644816.65,23770718.57,13247020.53,36323936.24
3,RandomForestRegressor,MinMax,의료_건강,0.99,0.9,1363186377370686.0,1.010837411780272e+16,4.11,10.71,35.67,10.05,19.54555555555556,20215333.52,52493279.71,36921353.95,100540410.37
3,RandomForestRegressor,MinMax,소매_편의,0.99,0.92,1263520820776237.5,1.088565814497878e+16,4.55,12.49,35.67,10.05,19.54555555555556,20197349.73,55990123.0,35546038.05,104334357.45
3,RandomForestRegressor,MinMax,미용_패션,0.99,0.94,214508080625734.03,1023624336630608.8,6.55,16.13,35.67,10.05,19.54555555555556,5761938.97,13413861.81,14646094.38,31994129.72
3,RandomForestRegressor,MinMax,생활서비스,0.98,0.91,484945269553687.75,2265000207177636.5,7.3,17.76,35.67,10.05,19.54555555555556,10710360.97,26053047.46,22021472.92,47592018.31
3,RandomForestRegressor,MinMax,교육_학원,0.98,0.86,34589920774697.46,326602362934493.06,8.21,22.42,35.67,10.05,19.54555555555556,3103701.52,8942589.42,5881319.65,18072143.29
3,RandomForestRegressor,MinMax,부동산_숙박,0.99,0.96,7948290710400.18,37126700578172.42,11.6,24.12,35.67,10.05,19.54555555555556,1323958.68,2935236.7,2819271.31,6093168.35
3,RandomForestRegressor,MinMax,취미_레저,0.98,0.9,1087202152282375.6,8622911486149083.0,9.92,26.56,35.67,10.05,19.54555555555556,11964646.01,33829527.78,32972748.63,92859633.24
3,RandomForestRegressor,MinMax,가구_전자기기,0.98,0.8,789997326032296.4,8383217160928275.0,11.94,35.67,35.67,10.05,19.54555555555556,12783246.65,38872994.76,28106891.08,91559910.23
3,RandomForestRegressor,Standard,식음료,0.99,0.95,177745344780299.8,1280571231109666.2,3.67,9.88,35.35,9.88,19.41555555555556,8651554.61,23381522.31,13332117.04,35785069.95
3,RandomForestRegressor,Standard,의료_건강,0.99,0.9,1364354250270224.0,1.0193935746897196e+16,4.1,10.7,35.35,9.88,19.41555555555556,20167753.54,52431145.11,36937166.25,100965022.39
3,RandomForestRegressor,Standard,소매_편의,0.99,0.92,1244314976115619.2,1.086961102488987e+16,4.52,12.38,35.35,9.88,19.41555555555556,20072113.17,55494357.7,35274849.06,104257426.71
3,RandomForestRegressor,Standard,미용_패션,0.99,0.94,209750861399778.25,1043535594004824.4,6.49,16.1,35.35,9.88,19.41555555555556,5712056.09,13396406.21,14482778.1,32303801.54
3,RandomForestRegressor,Standard,생활서비스,0.98,0.92,491594830280165.4,2213120940594424.8,7.33,17.72,35.35,9.88,19.41555555555556,10760153.13,25993197.27,22171937.9,47043819.37
3,RandomForestRegressor,Standard,교육_학원,0.98,0.87,34640541026599.7,314766211811048.2,8.22,22.42,35.35,9.88,19.41555555555556,3106720.05,8943190.9,5885621.55,17741651.89
3,RandomForestRegressor,Standard,부동산_숙박,0.99,0.96,8797780860172.94,36723418310601.34,11.6,23.61,35.35,9.88,19.41555555555556,1324086.23,2874049.03,2966105.34,6059985.01
3,RandomForestRegressor,Standard,취미_레저,0.98,0.9,1123269796374804.4,8556080235567053.0,10.04,26.58,35.35,9.88,19.41555555555556,12109015.25,33858050.88,33515217.39,92499082.35
3,RandomForestRegressor,Standard,가구_전자기기,0.98,0.8,803353279802310.9,8233817566164603.0,11.85,35.35,35.35,9.88,19.41555555555556,12691207.09,38519465.95,28343487.43,90740385.53
3,RandomForestRegressor,Default,식음료,0.99,0.95,178062879261705.53,1330728768542730.2,3.66,10.01,35.69,10.01,19.578888888888887,8628980.46,23681444.09,13344020.36,36479155.26
